noise_std,original_W1,original_W2,original_W3,original_W4,original_W100,original_L2,noisy_vs_noisy_W1,noisy_vs_noisy_W2,noisy_vs_noisy_W3,noisy_vs_noisy_W4,noisy_vs_noisy_W100,noisy_vs_noisy_L2,W1_ratio,W2_ratio,W3_ratio,W4_ratio,W100_ratio,L2_ratio,resolution
0.0001,0.014338790669828079,0.02381194087765293,0.02622078740921911,0.02749107397991475,0.658188809469339,0.01598550614925161,0.014485911796109755,0.023916446906213817,0.02633184590407899,0.027598818095323302,0.6522357278678731,0.016586146949694982,1.0102603580503655,1.0043888076615781,1.0042355133401077,1.0039192399499295,0.990955358833485,1.0375740871033658,32
0.0002782559402207126,0.014338790669828079,0.02381194087765293,0.02622078740921911,0.02749107397991475,0.658188809469339,0.01598550614925161,0.01604552067902411,0.02521548534261442,0.02748674784255193,0.028692166829969678,0.6331683893878084,0.020353711598626235,1.1190288671127169,1.0589428838318127,1.048280793920312,1.0436902847423297,0.9619859533897224,1.2732603777816025,32
0.000774263682681127,0.014338790669828079,0.02381194087765293,0.02622078740921911,0.02749107397991475,0.658188809469339,0.01598550614925161,0.02753499850357118,0.03487475628876247,0.036616420496665546,0.03806567492789113,0.6468762403839234,0.038978868847036295,1.9203152579325102,1.464591083437965,1.396465328260561,1.3846557961213988,0.9828125776028671,2.438388155063902,32
0.002154434690031882,0.014338790669828079,0.02381194087765293,0.02622078740921911,0.02749107397991475,0.658188809469339,0.01598550614925161,0.06742253577737693,0.05776623407810164,0.05481813652997612,0.054386486954548494,0.6585992678361949,0.09895319634737391,4.702107543786698,2.425935557916415,2.09063655009469,1.9783325669373193,1.000623617966381,6.190182245308922,32
0.005994842503189409,0.014338790669828079,0.02381194087765293,0.02622078740921911,0.02749107397991475,0.658188809469339,0.01598550614925161,0.17602716172936833,0.09275526869708782,0.07512644065448792,0.06885408494372211,0.6661467102928632,0.27331482496616355,12.276290642820221,3.895325844023783,2.8651481544781454,2.50459785579958,1.0120906048675307,17.097664747947892,32
0.016681005372000592,0.014338790669828079,0.02381194087765293,0.02622078740921911,0.02749107397991475,0.658188809469339,0.01598550614925161,0.4810924901725981,0.1530851136705175,0.10476336458553522,0.08829411357614705,0.6674007119606713,0.7520455454730495,33.5518176707134,6.4289221301647475,3.9954316760411586,3.2117375130799037,1.0139958357826826,47.04546346242892,32
0.046415888336127774,0.014338790669828079,0.02381194087765293,0.02622078740921911,0.02749107397991475,0.658188809469339,0.01598550614925161,1.3917201864070108,0.2642382138948275,0.15227904315469024,0.11761624536155975,0.678590867136444,2.10780897358303,97.05980221438698,11.096878463309567,5.8075694210902915,4.278343052275489,1.0309972721711176,131.85750603722428,32
0.12915496650148828,0.014338790669828079,0.02381194087765293,0.02622078740921911,0.02749107397991475,0.658188809469339,0.01598550614925161,3.649152544162734,0.42006948286850365,0.20487140233325177,0.14583984677544,0.6925516671830138,5.810430464556935,254.49514036363897,17.64112740859067,7.813319986768205,5.3049890623404545,1.0522082071577297,363.48116914827625,32
0.3593813663804626,0.014338790669828079,0.02381194087765293,0.02622078740921911,0.02749107397991475,0.658188809469339,0.01598550614925161,10.58953883353615,0.7221490595822924,0.29609267081909124,0.1930843172569546,0.689091220493965,16.433551787642198,738.5238460743299,30.32718178214595,11.292287535003103,7.023527614745932,1.046950678255288,1028.0282422218806,32
1.0,0.014338790669828079,0.02381194087765293,0.02622078740921911,0.02749107397991475,0.658188809469339,0.01598550614925161,28.324961452226148,1.1717514479067193,0.40649401739566693,0.2439124846134048,0.7021231509732572,44.615269644326624,1975.4079757805519,49.2085653129765,15.502738764158757,8.872424729263384,1.066750362315245,2790.982608105616,32
